transaction_id,timestamp,account_id,device_id,ip_address,ip_subnet,pincode,sku_id,amount,payment_method,transaction_status,fraud_label,event_type,account_tx_count_1h,device_tx_count_1h,ip_subnet_tx_count_1h
txn_000040,2026-01-05T08:58:01,acc_0817,dev_0964,49.205.1.89,49.205.1.0/24,500001,sku_1005,277.18,UPI,success,0,legitimate_purchase,1,1,2
txn_000041,2026-01-05T09:07:06,acc_0241,dev_0295,49.205.1.167,49.205.1.0/24,500081,sku_1004,460.78,card,success,0,legitimate_purchase,2,2,3
txn_000042,2026-01-05T09:07:14,acc_0611,dev_0725,103.86.30.222,103.86.30.0/24,560001,sku_1007,561.3,card,success,0,legitimate_purchase,1,1,1
txn_000043,2026-01-05T09:07:39,acc_0318,dev_0384,49.205.1.215,49.205.1.0/24,500081,sku_1005,197.95,card,success,0,legitimate_purchase,1,1,4
txn_000044,2026-01-05T09:08:32,acc_0694,dev_0821,122.160.2.181,122.160.2.0/24,110016,sku_1002,271.32,netbanking,success,0,legitimate_purchase,1,1,2
txn_000045,2026-01-05T09:14:10,acc_0844,dev_1002,49.205.1.230,49.205.1.0/24,560001,sku_1011,221.28,UPI,success,0,legitimate_purchase,1,1,5
txn_000046,2026-01-05T09:16:17,acc_0435,dev_0517,49.207.1.153,49.207.1.0/24,560001,sku_1019,1025.83,UPI,success,0,legitimate_purchase,1,1,1
txn_000047,2026-01-05T09:16:49,acc_0900,dev_1063,49.36.20.51,49.36.20.0/24,400001,sku_1004,318.92,UPI,success,0,legitimate_purchase,1,1,1
txn_000048,2026-01-05T09:17:31,acc_0365,dev_0437,203.197.1.141,203.197.1.0/24,700019,sku_1015,1044.86,card,success,0,legitimate_purchase,1,1,2
txn_000049,2026-01-05T09:19:55,acc_0611,dev_0725,49.207.1.208,49.207.1.0/24,560001,sku_1001,378.06,netbanking,success,1,legitimate_purchase,2,2,2
txn_000050,2026-01-05T09:23:22,acc_0819,dev_0966,103.210.20.168,103.210.20.0/24,500081,sku_1004,417.82,UPI,success,0,legitimate_purchase,1,1,1
txn_000051,2026-01-05T09:24:21,acc_0396,dev_0470,117.192.2.148,117.192.2.0/24,600017,sku_1015,1559.89,card,success,0,legitimate_purchase,1,1,1
txn_000052,2026-01-05T09:28:27,acc_0640,dev_0760,103.93.1.69,103.93.1.0/24,226021,sku_1017,1518.26,UPI,success,0,legitimate_purchase,1,1,1
txn_000053,2026-01-05T09:31:10,acc_0647,dev_0768,117.216.1.118,117.216.1.0/24,682001,sku_1001,497.63,UPI,success,0,legitimate_purchase,1,1,1
txn_000054,2026-01-05T09:50:29,acc_0630,dev_0749,103.50.11.200,103.50.11.0/24,400102,sku_1002,345.82,card,success,0,legitimate_purchase,1,1,1
txn_000055,2026-01-05T10:00:24,acc_0160,dev_0198,103.50.10.125,103.50.10.0/24,600017,sku_1035,609.56,UPI,success,0,legitimate_purchase,1,1,1
txn_000056,2026-01-05T10:01:29,acc_0150,dev_0185,103.50.10.236,103.50.10.0/24,400001,sku_1043,3424.58,card,success,0,legitimate_purchase,1,1,2
txn_000057,2026-01-05T10:06:36,acc_0573,dev_0681,117.192.2.2,117.192.2.0/24,600042,sku_1015,1118.05,UPI,success,0,legitimate_purchase,1,1,2
txn_000058,2026-01-05T10:09:31,acc_0316,dev_0381,117.192.1.54,117.192.1.0/24,600096,sku_1010,411.23,UPI,success,0,legitimate_purchase,1,1,1
txn_000059,2026-01-05T10:18:24,acc_0436,dev_0518,103.50.11.149,103.50.11.0/24,400070,sku_1013,282.38,UPI,success,0,legitimate_purchase,1,1,2
txn_000060,2026-01-05T10:19:52,acc_0798,dev_0942,103.93.1.166,103.93.1.0/24,226010,sku_1001,754.3,UPI,success,0,legitimate_purchase,1,1,2
txn_000061,2026-01-05T10:21:19,acc_0407,dev_0484,14.139.1.67,14.139.1.0/24,160017,sku_1003,432.16,UPI,success,0,legitimate_purchase,1,1,1
txn_000062,2026-01-05T10:21:35,acc_0880,dev_1043,49.205.1.223,49.205.1.0/24,500081,sku_1003,528.29,UPI,success,0,legitimate_purchase,1,1,1
txn_000063,2026-01-05T10:24:58,acc_0665,dev_0788,103.12.1.4,103.12.1.0/24,302017,sku_1050,413.79,netbanking,success,0,legitimate_purchase,1,1,1
txn_000064,2026-01-05T10:28:29,acc_0383,dev_0457,49.205.1.38,49.205.1.0/24,500081,sku_1003,267.7,card,success,0,legitimate_purchase,1,1,2
txn_000065,2026-01-05T10:30:04,acc_0522,dev_0622,49.207.1.32,49.207.1.0/24,560034,sku_1049,438.36,card,success,0,legitimate_purchase,1,1,1
txn_000066,2026-01-05T10:35:42,acc_0160,dev_0198,103.50.10.141,103.50.10.0/24,560034,sku_1049,463.44,card,success,0,legitimate_purchase,2,2,3
txn_000067,2026-01-05T10:35:44,acc_0252,dev_0306,122.160.2.234,122.160.2.0/24,110024,sku_1016,631.3,netbanking,success,0,legitimate_purchase,1,1,1
txn_000068,2026-01-05T10:36:51,acc_0498,dev_0594,103.86.30.219,103.86.30.0/24,226001,sku_1032,9334.09,UPI,success,0,legitimate_purchase,1,1,1
txn_000069,2026-01-05T10:37:17,acc_0196,dev_0240,157.48.10.66,157.48.10.0/24,110001,sku_1005,228.96,netbanking,success,0,legitimate_purchase,1,1,1
txn_000070,2026-01-05T10:37:33,acc_0618,dev_0734,103.210.20.58,103.210.20.0/24,500084,sku_1003,315.2,netbanking,success,0,legitimate_purchase,1,1,1
txn_000071,2026-01-05T10:41:17,acc_0029,dev_0034,203.197.1.222,203.197.1.0/24,700032,sku_1001,287.52,UPI,success,0,legitimate_purchase,1,1,1
txn_000072,2026-01-05T10:46:00,acc_0678,dev_0802,14.139.1.156,14.139.1.0/24,160001,sku_1007,313.77,card,success,0,legitimate_purchase,1,1,2
txn_000073,2026-01-05T10:54:50,acc_0175,dev_0216,117.192.1.204,117.192.1.0/24,600001,sku_1003,621.75,UPI,success,0,legitimate_purchase,1,1,2
txn_000074,2026-01-05T10:55:18,acc_0267,dev_0321,122.160.1.99,122.160.1.0/24,110016,sku_1017,1525.3,UPI,success,0,legitimate_purchase,1,1,1
txn_000075,2026-01-05T10:55:59,acc_0513,dev_0612,103.12.1.251,103.12.1.0/24,682030,sku_1007,351.86,UPI,success,0,legitimate_purchase,1,1,2
txn_000076,2026-01-05T10:57:05,acc_0552,dev_0658,103.12.1.194,103.12.1.0/24,302001,sku_1002,564.93,UPI,success,0,legitimate_purchase,1,1,3
txn_000077,2026-01-05T10:58:45,acc_0112,dev_0136,103.88.2.154,103.88.2.0/24,411038,sku_1013,587.67,UPI,success,0,legitimate_purchase,1,1,1
txn_000078,2026-01-05T10:59:56,acc_0343,dev_0411,103.88.1.163,103.88.1.0/24,411057,sku_1032,11553.65,UPI,success,0,legitimate_purchase,1,1,1
txn_000079,2026-01-05T11:02:24,acc_0079,dev_0096,117.216.1.136,117.216.1.0/24,682001,sku_1001,433.58,wallet,success,0,legitimate_purchase,1,1,1
txn_000080,2026-01-05T11:02:59,acc_0791,dev_0934,49.205.1.36,49.205.1.0/24,500001,sku_1036,574.34,netbanking,success,0,legitimate_purchase,1,1,3
txn_000081,2026-01-05T11:10:40,acc_0890,dev_1053,117.216.1.155,117.216.1.0/24,682030,sku_1001,404.06,card,success,0,legitimate_purchase,1,1,2
txn_000082,2026-01-05T11:11:34,acc_0372,dev_0445,203.197.2.5,203.197.2.0/24,500032,sku_1003,642.05,UPI,success,0,legitimate_purchase,1,1,1
txn_000083,2026-01-05T11:14:40,acc_0432,dev_0514,103.88.1.172,103.88.1.0/24,411038,sku_1007,648.56,netbanking,success,1,legitimate_purchase,1,1,2
txn_000084,2026-01-05T11:17:34,acc_0350,dev_0420,203.197.1.88,203.197.1.0/24,500001,sku_1001,364.33,UPI,success,0,legitimate_purchase,1,1,2
txn_000085,2026-01-05T11:17:35,acc_0586,dev_0695,103.12.1.24,103.12.1.0/24,302017,sku_1001,549.73,UPI,success,0,legitimate_purchase,1,1,4
txn_000086,2026-01-05T11:19:54,acc_0114,dev_0139,117.216.1.189,117.216.1.0/24,682030,sku_1033,8025.71,UPI,success,0,legitimate_purchase,1,1,3
txn_000087,2026-01-05T11:20:49,acc_0358,dev_0430,117.192.2.138,117.192.2.0/24,600001,sku_1005,355.05,UPI,success,0,legitimate_purchase,1,1,1
txn_000088,2026-01-05T11:21:34,acc_0488,dev_0583,117.192.2.161,117.192.2.0/24,600096,sku_1005,833.98,UPI,success,0,legitimate_purchase,1,1,2
txn_000089,2026-01-05T11:24:16,acc_0301,dev_0363,103.240.1.91,103.240.1.0/24,380001,sku_1003,596.68,card,success,0,legitimate_purchase,1,1,1
txn_000090,2026-01-05T11:26:15,acc_0567,dev_0674,103.88.2.248,103.88.2.0/24,380015,sku_1014,639.33,UPI,success,0,legitimate_purchase,1,1,2
txn_000091,2026-01-05T11:29:25,acc_0762,dev_0901,14.139.1.189,14.139.1.0/24,160036,sku_1014,421.59,wallet,success,0,legitimate_purchase,1,1,2
txn_000092,2026-01-05T11:31:11,acc_0662,dev_0784,103.88.1.50,103.88.1.0/24,411014,sku_1008,589.51,card,success,0,legitimate_purchase,1,1,3
txn_000093,2026-01-05T11:33:17,acc_0380,dev_0454,14.139.1.72,14.139.1.0/24,160001,sku_1026,9905.96,UPI,success,0,legitimate_purchase,1,1,3
txn_000094,2026-01-05T11:41:36,acc_0373,dev_0446,14.139.1.44,14.139.1.0/24,160036,sku_1013,377.24,UPI,success,0,legitimate_purchase,1,1,4
txn_000095,2026-01-05T11:44:36,acc_0465,dev_0553,103.12.1.32,103.12.1.0/24,302017,sku_1016,1054.77,netbanking,declined,0,legitimate_purchase,1,1,4
txn_000096,2026-01-05T11:50:56,acc_0732,dev_0864,203.197.2.76,203.197.2.0/24,500001,sku_1036,985.18,card,success,0,legitimate_purchase,1,1,2
txn_000097,2026-01-05T11:53:58,acc_0018,dev_0022,49.207.2.115,49.207.2.0/24,226021,sku_1001,319.11,wallet,success,0,legitimate_purchase,1,1,1
txn_000098,2026-01-05T11:54:47,acc_0595,dev_0707,117.192.1.198,117.192.1.0/24,600042,sku_1019,2369.66,card,success,0,legitimate_purchase,1,1,2
txn_000099,2026-01-05T12:00:21,acc_0388,dev_0462,103.50.10.118,103.50.10.0/24,400102,sku_1007,635.99,UPI,success,0,legitimate_purchase,1,1,1
txn_000100,2026-01-05T12:02:27,acc_0284,dev_0342,103.50.10.187,103.50.10.0/24,400102,sku_1003,458.99,card,success,0,legitimate_purchase,1,1,2
txn_000101,2026-01-05T12:03:16,acc_0485,dev_0579,103.50.11.247,103.50.11.0/24,400001,sku_1013,277.67,card,success,0,legitimate_purchase,1,1,1
txn_000102,2026-01-05T12:03:50,acc_0864,dev_1023,122.160.1.2,122.160.1.0/24,110024,sku_1012,920.93,card,success,0,legitimate_purchase,1,1,1
txn_000103,2026-01-05T12:04:05,acc_0276,dev_0333,103.210.20.166,103.210.20.0/24,500032,sku_1001,381.78,UPI,success,0,legitimate_purchase,1,1,1
txn_000104,2026-01-05T12:04:26,acc_0084,dev_0101,103.50.11.33,103.50.11.0/24,400001,sku_1044,2672.88,netbanking,success,0,legitimate_purchase,1,1,2
txn_000105,2026-01-05T12:08:13,acc_0362,dev_0434,122.160.1.51,122.160.1.0/24,110016,sku_1041,2492.11,netbanking,success,0,legitimate_purchase,1,1,2
txn_000106,2026-01-05T12:08:31,acc_0579,dev_0688,117.216.1.109,117.216.1.0/24,682030,sku_1039,603.14,card,success,0,legitimate_purchase,1,1,3
txn_000107,2026-01-05T12:08:51,acc_0029,dev_0034,203.197.1.195,203.197.1.0/24,700032,sku_1007,495.08,wallet,success,0,legitimate_purchase,1,1,2
txn_000108,2026-01-05T12:10:41,acc_0835,dev_0988,203.197.1.163,203.197.1.0/24,700001,sku_1002,294.76,UPI,success,0,legitimate_purchase,1,1,3
txn_000109,2026-01-05T12:13:08,acc_0182,dev_0223,203.197.1.70,203.197.1.0/24,700091,sku_1028,4875.75,UPI,success,0,legitimate_purchase,1,1,4
txn_000110,2026-01-05T12:20:48,acc_0743,dev_0878,117.192.2.56,117.192.2.0/24,600017,sku_1026,3085.55,UPI,failed,0,legitimate_purchase,1,1,3
txn_000111,2026-01-05T12:37:34,acc_0319,dev_0385,103.93.1.105,103.93.1.0/24,226001,sku_1037,1292.08,UPI,success,0,legitimate_purchase,1,1,1
txn_000112,2026-01-05T12:39:31,acc_0174,dev_0215,103.86.30.254,103.86.30.0/24,560066,sku_1009,308.63,UPI,success,0,legitimate_purchase,1,1,1
txn_000113,2026-01-05T12:40:17,acc_0049,dev_0058,103.86.30.25,103.86.30.0/24,560102,sku_1002,403.3,UPI,failed,0,legitimate_purchase,1,1,2
txn_000114,2026-01-05T12:41:14,acc_0144,dev_0176,103.50.10.85,103.50.10.0/24,400102,sku_1004,379.13,card,success,0,legitimate_purchase,1,1,3
txn_000115,2026-01-05T12:47:07,acc_0853,dev_1011,103.12.1.3,103.12.1.0/24,302017,sku_1016,1283.28,UPI,success,0,legitimate_purchase,1,1,1
txn_000116,2026-01-05T12:51:37,acc_0205,dev_0252,103.50.11.58,103.50.11.0/24,400102,sku_1046,2515.12,UPI,success,0,legitimate_purchase,1,1,3
txn_000117,2026-01-05T12:52:29,acc_0104,dev_0127,49.207.2.222,49.207.2.0/24,560076,sku_1002,612.44,UPI,success,0,legitimate_purchase,1,1,2
txn_000118,2026-01-05T12:58:52,acc_0404,dev_0481,203.197.2.113,203.197.2.0/24,110085,sku_1002,691.47,UPI,success,0,legitimate_purchase,1,1,1
txn_000119,2026-01-05T13:00:33,acc_0694,dev_0821,122.160.2.9,122.160.2.0/24,110016,sku_1018,1391.84,UPI,success,0,legitimate_purchase,1,1,1
txn_000120,2026-01-05T13:02:42,acc_0120,dev_0146,103.88.2.54,103.88.2.0/24,600001,sku_1012,664.95,UPI,success,0,legitimate_purchase,1,1,1
txn_000121,2026-01-05T13:04:09,acc_0283,dev_0341,103.86.30.75,103.86.30.0/24,560034,sku_1045,1438.93,card,success,0,legitimate_purchase,1,1,3
txn_000122,2026-01-05T13:06:01,acc_0729,dev_0861,103.86.30.79,103.86.30.0/24,160017,sku_1027,5858.8,netbanking,success,0,legitimate_purchase,1,1,4
txn_000123,2026-01-05T13:14:28,acc_0164,dev_0203,103.12.1.136,103.12.1.0/24,302017,sku_1013,305.64,card,success,0,legitimate_purchase,1,1,2
txn_000124,2026-01-05T13:16:03,acc_0498,dev_0594,103.86.30.159,103.86.30.0/24,560066,sku_1028,6856.2,card,success,0,legitimate_purchase,1,1,5
txn_000125,2026-01-05T13:19:33,acc_0428,dev_0509,103.86.30.59,103.86.30.0/24,560076,sku_1048,438.02,card,success,0,legitimate_purchase,1,1,6
txn_000126,2026-01-05T13:20:41,acc_0306,dev_0371,203.197.1.171,203.197.1.0/24,700091,sku_1004,499.96,wallet,success,0,legitimate_purchase,1,1,1
txn_000127,2026-01-05T13:24:49,acc_0061,dev_0072,103.12.1.17,103.12.1.0/24,302017,sku_1013,334.52,UPI,success,0,legitimate_purchase,1,1,3
txn_000128,2026-01-05T13:25:16,acc_0270,dev_0324,14.139.1.107,14.139.1.0/24,160001,sku_1001,517.43,card,success,0,legitimate_purchase,1,1,1
txn_000129,2026-01-05T13:35:37,acc_0585,dev_0694,122.160.1.226,122.160.1.0/24,110016,sku_1004,385.17,netbanking,success,0,legitimate_purchase,1,1,1
txn_000130,2026-01-05T13:36:54,acc_0589,dev_0699,103.86.30.59,103.86.30.0/24,560001,sku_1006,630.97,UPI,success,0,legitimate_purchase,1,1,7
txn_000131,2026-01-05T13:36:57,acc_0807,dev_0953,103.93.1.82,103.93.1.0/24,411014,sku_1027,4745.83,UPI,success,0,legitimate_purchase,1,1,2
txn_000132,2026-01-05T13:40:04,acc_0854,dev_1012,157.48.10.8,157.48.10.0/24,110085,sku_1006,578.82,netbanking,success,0,legitimate_purchase,1,1,1
txn_000133,2026-01-05T13:44:10,acc_0088,dev_0105,122.160.1.50,122.160.1.0/24,110001,sku_1019,1751.8,UPI,success,0,legitimate_purchase,1,1,2
txn_000134,2026-01-05T13:44:49,acc_0662,dev_0784,103.88.2.149,103.88.2.0/24,411014,sku_1006,705.21,UPI,success,0,legitimate_purchase,1,1,2
txn_000135,2026-01-05T13:50:01,acc_0114,dev_0139,117.216.1.17,117.216.1.0/24,226010,sku_1032,7917.69,UPI,success,0,legitimate_purchase,1,1,1
txn_000136,2026-01-05T13:52:17,acc_0044,dev_0053,103.240.1.58,103.240.1.0/24,380015,sku_1019,2324.31,netbanking,success,0,legitimate_purchase,1,1,1
txn_000137,2026-01-05T13:52:42,acc_0063,dev_0076,49.207.2.155,49.207.2.0/24,560001,sku_1016,1579.55,card,success,1,legitimate_purchase,1,1,1
txn_000138,2026-01-05T13:53:00,acc_0367,dev_0439,117.192.2.94,117.192.2.0/24,600001,sku_1015,1758.76,wallet,success,0,legitimate_purchase,1,1,1
txn_000139,2026-01-05T14:15:04,acc_0765,dev_0904,157.48.10.214,157.48.10.0/24,160017,sku_1001,530.53,UPI,success,0,legitimate_purchase,1,1,2
txn_000140,2026-01-05T14:17:32,acc_0854,dev_1012,122.160.2.193,122.160.2.0/24,110085,sku_1001,510.42,UPI,success,0,legitimate_purchase,2,2,1
txn_000141,2026-01-05T14:20:03,acc_0640,dev_0760,103.93.1.90,103.93.1.0/24,226021,sku_1004,428.96,card,success,0,legitimate_purchase,1,1,2
txn_000142,2026-01-05T14:20:15,acc_0438,dev_0520,117.216.1.192,117.216.1.0/24,682030,sku_1032,7475.47,UPI,success,0,legitimate_purchase,1,1,2
txn_000143,2026-01-05T14:20:38,acc_0126,dev_0155,103.50.11.190,103.50.11.0/24,560034,sku_1001,690.33,UPI,success,0,legitimate_purchase,1,1,1
txn_000144,2026-01-05T14:21:05,acc_0316,dev_0381,117.192.2.214,117.192.2.0/24,600096,sku_1030,8181.12,UPI,success,0,legitimate_purchase,1,1,2
txn_000145,2026-01-05T14:21:58,acc_0642,dev_0762,122.160.2.88,122.160.2.0/24,110016,sku_1021,1586.84,card,success,0,legitimate_purchase,1,1,2
txn_000146,2026-01-05T14:34:02,acc_0289,dev_0348,49.207.2.223,49.207.2.0/24,560034,sku_1038,329.7,card,declined,0,legitimate_purchase,1,1,2
txn_000147,2026-01-05T14:34:46,acc_0536,dev_0639,49.207.1.85,49.207.1.0/24,411038,sku_1024,1211.06,card,success,0,legitimate_purchase,1,1,1
txn_000148,2026-01-05T14:48:52,acc_0650,dev_0771,157.48.10.30,157.48.10.0/24,110048,sku_1009,311.31,UPI,success,0,legitimate_purchase,1,1,2
txn_000149,2026-01-05T14:51:43,acc_0633,dev_0752,117.192.1.253,117.192.1.0/24,600042,sku_1001,267.47,netbanking,success,0,legitimate_purchase,1,1,1
txn_000150,2026-01-05T14:53:12,acc_0289,dev_0348,49.207.2.131,49.207.2.0/24,560034,sku_1001,728.8,UPI,success,0,legitimate_purchase,2,2,2
txn_000151,2026-01-05T14:53:27,acc_0566,dev_0673,103.86.30.106,103.86.30.0/24,560001,sku_1019,2473.61,card,success,0,legitimate_purchase,1,1,1
txn_000152,2026-01-05T15:01:38,acc_0055,dev_0065,103.88.2.69,103.88.2.0/24,411057,sku_1029,5204.91,card,success,0,legitimate_purchase,1,1,1
txn_000153,2026-01-05T15:06:17,acc_0121,dev_0149,103.88.2.142,103.88.2.0/24,411001,sku_1004,399.86,card,success,0,legitimate_purchase,1,1,2
txn_000154,2026-01-05T15:07:07,acc_0426,dev_0506,103.93.1.99,103.93.1.0/24,226010,sku_1028,9885.22,UPI,success,0,legitimate_purchase,1,1,2
txn_000155,2026-01-05T15:09:17,acc_0249,dev_0303,122.160.2.112,122.160.2.0/24,110001,sku_1010,599.04,UPI,success,0,legitimate_purchase,1,1,3
txn_000156,2026-01-05T15:09:20,acc_0599,dev_0711,49.205.1.247,49.205.1.0/24,400092,sku_1011,887.62,card,success,0,legitimate_purchase,1,1,1
txn_000157,2026-01-05T15:09:23,acc_0112,dev_0136,103.240.1.179,103.240.1.0/24,160036,sku_1032,11835.96,netbanking,success,0,legitimate_purchase,1,1,1
txn_000158,2026-01-05T15:10:35,acc_0189,dev_0231,117.216.1.99,117.216.1.0/24,682030,sku_1010,472.1,netbanking,success,0,legitimate_purchase,1,1,2
txn_000159,2026-01-05T15:14:52,acc_0042,dev_0050,203.197.2.58,203.197.2.0/24,700001,sku_1003,412.26,UPI,success,0,legitimate_purchase,1,1,1
txn_000160,2026-01-05T15:20:11,acc_0327,dev_0394,103.93.1.174,103.93.1.0/24,226021,sku_1001,462.75,card,success,0,legitimate_purchase,1,1,2
txn_000161,2026-01-05T15:20:49,acc_0320,dev_0386,157.48.10.135,157.48.10.0/24,110048,sku_1009,301.84,UPI,success,0,legitimate_purchase,1,1,2
txn_000162,2026-01-05T15:28:32,acc_0559,dev_0666,203.197.2.253,203.197.2.0/24,700019,sku_1001,679.65,UPI,success,0,legitimate_purchase,1,1,2
